Age,Gender,Weight (kg),Height (m),Calories_Burned,Fat_Percentage,Daily meals frequency,Calories,Workout_Frequency (days/week)
41.71,Female,57.53,1.67,1128.6,21.128654894454577,3.0,1623.0,1.99
28.04,Female,57.36,2.0,1745.3,18.72358952593629,3.0,1516.0,4.0
39.68,Male,57.59,1.56,536.31,28.6989433294058,3.01,1340.0,1.99
52.21,Female,79.84,1.59,996.08,30.59755772626051,2.98,2154.0,3.01
18.29,Male,72.88,1.54,853.6,29.018112419498827,2.01,1828.0,2.02
53.18,Female,68.0,1.55,1525.34,29.715394096349804,3.0,1872.0,3.98
23.93,Female,62.74,1.79,1354.73,21.03256746317202,3.0,1798.0,3.97
19.65,Male,54.42,1.6,1492.84,21.17867868644456,2.99,1603.0,4.0
28.01,Male,66.91,1.91,1045.3,22.358201041881586,4.0,1741.0,2.99
18.2,Male,60.9,1.79,984.7,21.386217799928744,2.01,1648.0,2.0
23.08,Female,71.55,1.72,827.25,25.13160490331957,3.01,1896.0,1.97
42.1,Male,47.28,1.77,738.1,18.657823984837545,2.99,1342.0,2.0
49.44,Female,43.86,1.65,1528.65,19.05291439995651,3.01,1356.0,4.0
37.37,Female,71.65,1.64,1066.49,28.50915301909657,4.0,1898.0,2.99
54.81,Female,129.7,1.73,615.44,35.0,4.0,3389.0,3.02
25.09,Male,65.5,1.77,1100.1,21.91544207143333,3.99,1737.0,3.0
56.14,Female,84.8,1.63,728.41,31.637462957406807,3.0,2230.0,3.98
42.05,Female,62.9,1.77,1755.6,21.48981643288271,4.0,1891.0,3.02
25.23,Female,49.79,1.98,1507.31,17.511325870079226,4.01,1528.0,3.01
25.6,Male,72.95,1.67,1356.3,30.05247410454347,2.01,2021.0,1.99
42.14,Male,72.82,1.62,841.7,27.16944971271887,1.99,2062.0,4.01
43.43,Male,66.35,1.85,1170.32,25.387292635982647,3.0,1659.0,1.97
41.98,Male,72.34,1.62,1120.39,27.6096489445056,1.99,1823.0,4.02
32.9,Female,53.77,1.52,1247.43,25.446777201720625,1.98,1379.0,2.0
48.0,Female,71.87,1.64,1412.38,28.756908703670863,3.0,1936.0,3.99
55.67,Female,84.55,1.63,1321.1,30.0551011982629,3.01,2335.0,4.02
48.96,Female,57.71,1.99,819.89,18.241340666086305,2.99,1634.0,2.97
32.99,Male,55.74,1.54,942.46,23.35425905867023,3.0,1526.0,3.03
50.11,Female,94.82,1.62,841.7,33.394991027663735,3.02,2522.0,3.99
44.76,Male,58.02,1.72,1250.08,23.275997506571134,2.02,1589.0,4.02
44.78,Male,64.63,1.78,967.55,23.87749901057608,4.0,1707.0,2.99
35.94,Male,86.99,1.71,1934.4,27.63685752490007,4.01,2485.0,4.98
38.07,Female,123.36,1.62,971.19,35.0,2.01,3265.0,4.0
18.69,Male,47.61,1.52,1164.77,19.550337138516067,2.98,1232.0,1.97
19.09,Female,69.15,1.6,772.9,27.71887516832901,2.0,1837.0,2.97
23.19,Female,106.49,1.94,1637.96,26.030018945824214,3.0,2681.0,2.01
44.96,Female,51.57,1.87,1556.5,19.16900758134029,2.99,1259.0,4.0
25.12,Male,95.58,1.9,1433.98,29.16080345816084,2.99,2704.0,3.98
38.69,Male,49.38,1.61,1416.99,20.34434392387148,2.99,1385.0,2.03
36.23,Female,46.64,1.74,1080.0,18.776782080894662,2.01,1362.0,4.0
54.22,Female,58.16,1.59,712.15,25.407201301930066,3.0,1760.0,1.98
18.69,Male,74.22,1.77,1384.7,27.20245071142508,2.99,1963.0,3.01
59.08,Male,97.25,1.71,553.9,35.0,1.99,2482.0,2.99
37.33,Female,76.97,1.77,980.83,23.745922665955646,3.02,1988.0,4.02
52.28,Male,44.44,1.62,1394.63,21.65415000051072,2.0,1363.0,3.0
38.76,Female,61.6,1.77,1306.8,20.71368350819311,1.99,1827.0,2.98
34.63,Male,64.38,1.62,1371.74,28.21588158450811,3.02,1950.0,5.01
34.66,Male,55.75,1.56,2012.4,26.32491072436767,1.99,1725.0,5.0
20.2,Female,75.91,1.61,1297.08,29.231762447743645,1.99,2111.0,4.01
57.67,Male,103.13,1.66,886.81,35.0,3.0,2797.0,3.01
47.41,Male,65.34,1.71,1404.52,26.131729173483645,3.0,2020.0,2.99
34.99,Female,70.55,1.79,769.12,21.08115714638722,2.99,1880.0,3.0
49.83,Male,91.31,1.7,712.8,35.0,4.02,2490.0,1.99
57.18,Male,85.47,1.69,2502.5,26.168301750005547,3.01,2476.0,5.0
25.17,Female,57.63,1.58,1472.47,25.460566829095235,3.03,1684.0,3.01
28.54,Female,84.85,1.72,1855.47,29.681954426466906,1.99,2337.0,3.99
21.94,Female,45.23,1.77,1030.54,18.80709249133576,3.98,1402.0,2.99
51.91,Female,50.05,1.78,561.0,22.5492507867742,3.0,1284.0,1.97
20.74,Male,54.91,1.78,666.71,19.04518138822061,2.97,1467.0,1.99
50.3,Female,80.13,1.77,1437.41,29.25026609266172,2.99,2488.0,4.02
58.01,Female,103.6,1.66,1305.61,34.04332932108839,2.99,2770.0,3.03
18.0,Female,67.89,1.8,1188.0,22.294450120164385,2.99,1892.0,4.01
39.93,Female,76.84,1.92,1095.31,23.06316522466869,3.0,2061.0,3.98
48.56,Female,83.44,1.86,2189.58,25.54370814300804,2.01,2170.0,3.99
59.09,Male,89.08,1.72,949.54,35.0,2.98,2394.0,2.99
33.14,Female,54.6,1.66,819.89,26.04237151140257,3.0,1496.0,3.0
22.01,Female,98.62,1.88,628.63,29.085947665789465,4.01,2605.0,1.98
31.24,Female,47.86,1.65,732.6,20.65774979835372,3.99,1493.0,1.98
27.82,Male,58.57,2.0,1415.98,19.93624525110041,3.0,1680.0,4.02
26.69,Male,108.34,1.8,992.77,33.826557646943115,2.0,2946.0,4.0
36.81,Male,49.09,1.67,1211.09,19.614067902924123,3.0,1278.0,2.01
24.98,Male,78.06,1.54,554.4,35.0,2.01,2061.0,2.01
58.93,Male,90.25,1.62,1377.38,31.87937203804073,3.0,2414.0,2.98
43.3,Male,65.62,1.77,1417.25,21.439474715778218,3.0,1839.0,3.98
55.95,Male,109.55,1.66,929.57,35.0,2.99,2912.0,3.0
56.9,Male,112.5,1.61,1638.16,35.0,2.98,3192.0,2.99
32.11,Female,68.71,1.66,1188.99,28.08531270460388,1.99,1905.0,4.03
57.23,Female,81.96,1.69,827.31,29.400478480543995,3.01,2229.0,3.98
25.74,Male,53.87,1.53,760.38,26.27514658255583,2.98,1415.0,2.99
18.82,Female,82.47,1.96,2704.78,22.831454127584223,3.0,2284.0,4.98
22.63,Male,117.94,1.68,1342.55,35.0,2.99,3094.0,2.99
52.28,Male,50.58,1.78,567.6,20.635371764248497,2.99,1252.0,2.02
45.16,Male,65.43,1.57,652.21,31.38036104566905,3.01,1793.0,1.99
19.21,Female,95.39,1.85,865.44,29.93564191878903,1.98,2813.0,4.01
41.08,Female,51.41,1.8,1164.46,18.709914664551643,3.02,1474.0,3.98
35.32,Female,65.14,1.62,721.2,25.811521182515648,3.0,1869.0,4.02
34.94,Female,77.96,1.67,1478.4,25.17396766656079,2.01,2268.0,3.97
53.91,Female,56.18,1.75,2060.78,12.226259366590323,3.01,1651.0,5.02
27.03,Male,108.22,1.8,1000.8,32.93588424753118,2.0,2709.0,4.02
26.17,Male,44.25,1.6,720.05,19.65790237148287,2.01,1151.0,3.0
35.04,Male,84.94,1.85,2531.1,26.12349252181947,2.98,2456.0,5.01
56.19,Female,67.21,1.58,949.54,24.608624924634864,4.01,1750.0,2.0
27.3,Male,75.85,1.7,1163.71,28.900147129412147,3.0,2289.0,2.99
28.77,Female,68.65,1.7,751.72,26.694339016179583,2.01,1791.0,1.99
26.6,Female,89.54,1.64,2126.12,29.43090421969864,1.99,2404.0,3.99
47.92,Male,80.4,1.77,1765.34,25.75355507244568,2.01,2210.0,3.99
49.57,Male,57.4,1.58,1501.06,22.52917080486152,2.0,1561.0,5.0
27.88,Male,62.79,1.62,675.04,23.2138346142188,3.0,1649.0,1.97
43.88,Female,89.37,1.99,1848.0,26.21406971618028,3.0,2509.0,3.98
57.05,Male,45.65,1.76,1917.19,16.459728217620903,2.99,1339.0,2.99
39.95,Male,51.23,1.82,891.0,17.7454601799204,4.0,1514.0,3.04
27.73,Male,63.16,1.62,833.38,26.9220765625524,3.01,1655.0,2.02
44.37,Female,89.13,1.99,1849.54,28.21259999652729,3.0,2529.0,3.99
30.22,Male,107.78,1.66,1029.77,35.0,2.99,2962.0,3.02
38.89,Female,58.56,1.93,977.57,19.834748147386723,2.99,1794.0,4.0
32.06,Female,58.4,1.66,495.0,26.84211928012905,4.0,1697.0,2.04
35.05,Female,54.72,1.56,1778.4,28.00138841803621,1.99,1514.0,4.99
46.04,Female,103.55,1.77,1040.29,30.347891903732773,3.03,2717.0,2.03
49.07,Female,81.41,1.83,1550.34,28.220714166699786,2.0,2284.0,5.0
53.46,Female,54.55,1.76,928.03,21.14364139814065,4.02,1782.0,4.01
24.77,Female,50.19,1.98,1504.8,18.75988963763437,3.99,1431.0,3.01
24.24,Female,42.05,1.75,833.11,17.26079338828182,2.99,1228.0,3.02
47.96,Male,63.6,1.58,2850.08,25.847879240255622,4.02,1866.0,4.01
57.14,Male,55.98,1.99,1084.8,21.41438164626608,1.98,1464.0,3.0
29.15,Female,55.9,1.61,1386.0,20.21559700028213,2.99,1412.0,3.0
39.22,Female,59.8,1.83,969.57,19.24763218535769,2.01,1645.0,4.0
28.53,Male,121.22,1.87,1267.2,34.77416318565616,2.97,3251.0,3.99
33.14,Male,53.65,1.66,1106.78,21.25856220230513,3.01,1532.0,2.99
45.37,Female,51.87,1.88,1179.16,19.301878324068188,2.99,1785.0,3.99
37.83,Female,87.7,1.78,1367.1,28.87863799327268,3.01,2586.0,5.02
51.05,Male,77.77,1.51,909.97,33.49863706639704,4.02,1939.0,3.0
19.86,Female,75.27,1.58,748.18,30.764830050353083,3.98,1823.0,3.02
30.01,Female,60.9,1.55,1708.48,27.470467120005143,2.98,1681.0,3.0
30.94,Male,60.36,1.76,1880.95,19.54387718386675,2.99,1765.0,4.03
35.3,Female,79.32,1.64,1240.46,31.6747500837878,3.0,2118.0,4.0
26.1,Male,111.88,1.9,673.81,32.94582116361015,1.99,2894.0,1.97
43.14,Female,42.18,1.65,1436.4,17.343316564987227,3.01,1167.0,3.02
53.98,Female,47.98,1.6,1570.8,21.75533313363671,4.01,1480.0,4.0
54.09,Female,48.42,1.6,1284.13,25.122809282360222,4.02,1631.0,4.0
30.17,Female,59.02,1.63,1921.04,23.56919675975853,3.03,1781.0,4.02
52.24,Male,64.16,1.51,1889.89,29.277203651745204,4.01,1641.0,4.01
51.97,Female,70.16,1.58,969.6,28.438202815429776,3.01,1795.0,2.98
46.52,Female,61.85,1.54,2794.94,27.4883013463706,3.0,1632.0,4.01
19.13,Male,56.32,1.87,739.44,20.7676187605459,3.01,1610.0,3.0
35.0,Female,59.35,1.66,858.78,25.916340412810808,3.01,1635.0,2.98
56.16,Female,47.83,1.87,823.55,21.46758630777181,2.99,1272.0,2.99
37.37,Male,73.09,1.76,1611.74,25.154693612236336,2.0,2124.0,3.0
50.48,Male,71.03,1.68,1023.58,30.33687549367904,3.0,1781.0,2.01
37.12,Male,70.47,1.77,889.61,22.558995963193407,2.99,1907.0,1.99
34.89,Female,127.1,1.62,727.2,35.0,3.99,3302.0,4.03
55.8,Female,107.44,1.73,792.0,32.92807448630093,2.99,2966.0,3.0
22.31,Female,45.78,1.77,915.2,17.502192461268372,4.02,1338.0,3.01
53.01,Female,51.68,1.74,886.34,19.859895201482463,3.98,1525.0,3.0
54.15,Female,86.17,1.93,2045.92,23.794927723391943,2.0,2276.0,5.0
25.15,Female,81.23,1.95,2016.05,21.749238756837933,3.01,2234.0,3.99
35.12,Female,70.67,1.79,776.3,22.50968901060238,3.01,1981.0,3.02
35.1,Female,79.15,1.64,1378.94,29.26884445677431,3.01,2188.0,3.99
22.3,Male,71.87,1.62,1671.32,28.481889187372484,4.01,1950.0,2.97
54.7,Male,52.38,1.68,678.22,21.683725915760395,2.01,1306.0,2.98
20.96,Female,96.67,1.72,1523.21,35.0,3.99,2628.0,3.0
41.81,Male,42.73,1.74,1020.63,15.84181774634176,2.02,1149.0,2.99
56.67,Female,126.43,1.63,844.03,35.0,3.0,3229.0,2.01
25.83,Female,73.72,1.65,1124.28,27.55797110626792,2.99,2192.0,1.99
53.9,Male,70.61,1.52,495.45,31.54603811006881,2.99,2026.0,2.02
55.35,Male,87.23,1.88,1557.6,28.24908303229941,2.99,2387.0,4.01
29.65,Male,121.1,2.0,1651.38,30.467212596985195,3.01,3214.0,4.02
18.0,Male,83.22,1.96,2618.91,23.572048859637885,2.99,2192.0,4.03
52.27,Male,82.16,1.72,967.18,31.52295067028124,3.0,2252.0,4.03
21.73,Male,96.77,1.63,971.19,34.609961014297454,2.99,2751.0,3.99
53.9,Female,114.22,1.92,1572.11,30.798784652303915,2.99,3038.0,3.99
47.3,Male,61.07,1.76,1624.9,22.75356300092058,3.0,1700.0,5.04
58.62,Male,49.47,1.67,1323.7,17.07223436934316,2.98,1472.0,3.98
24.25,Female,73.13,1.76,754.74,23.872077419158423,1.98,2088.0,3.01
50.08,Male,64.71,1.79,1531.2,22.04859252409689,3.01,1831.0,3.99
32.84,Male,53.32,1.66,833.87,24.17566438981349,3.03,1546.0,2.99
44.85,Female,52.55,1.88,1424.41,16.74565859074816,3.0,1586.0,3.99
21.1,Male,76.68,1.65,1095.31,29.52716639952727,4.03,2006.0,2.97
31.94,Female,78.46,1.62,1538.1,30.3596214697302,3.0,2101.0,2.99
49.95,Female,88.83,1.68,2543.44,32.68170481474493,2.99,2528.0,4.98
57.85,Male,82.15,1.87,1623.65,23.31164104360465,3.01,2285.0,4.0
27.3,Male,80.96,1.61,1369.63,29.132730320305782,2.0,2087.0,3.98
49.14,Female,85.16,1.68,1895.71,30.043319784692347,3.0,2432.0,4.01
52.39,Female,50.23,1.78,842.26,17.6852282537755,3.03,1283.0,1.99
55.98,Female,49.86,1.7,1278.26,21.75268527259383,2.99,1365.0,1.99
50.24,Male,51.25,1.98,800.07,14.865535706246073,1.99,1522.0,2.02
34.97,Male,63.55,1.74,1358.47,24.057178873252973,2.02,1680.0,4.0
18.25,Female,58.21,1.61,1478.58,26.818512040636683,3.0,1665.0,4.0
43.99,Female,58.8,1.52,1224.6,25.86319785006136,1.99,1698.0,4.98
38.87,Male,60.57,1.65,818.4,26.241485981580137,2.98,1637.0,3.02
29.91,Female,120.21,1.96,663.3,30.2889299292726,3.0,2960.0,2.01
31.11,Male,42.41,1.6,1177.2,20.54300648211249,2.98,1303.0,2.98
25.59,Male,55.02,1.68,1004.11,23.306619041317624,2.0,1513.0,2.99
23.09,Male,107.87,1.94,1190.16,31.36621980802787,3.01,2729.0,2.01
48.95,Female,57.04,1.99,818.4,22.234009800817457,2.99,1561.0,2.99
42.0,Female,62.89,1.98,1362.06,17.54479667107923,2.99,1749.0,4.0
56.96,Female,112.63,1.61,1327.29,35.0,3.0,2827.0,3.0
57.24,Male,43.51,1.75,1368.68,17.15531799191792,2.99,1152.0,2.02
58.17,Male,43.18,1.57,1315.3,21.22969782160596,3.05,1190.0,2.97
46.78,Female,79.96,1.77,873.58,27.420817240739275,3.99,2109.0,2.97
40.97,Male,100.98,1.83,772.2,30.78487605140123,3.0,2568.0,2.03
46.75,Male,82.61,1.84,987.22,28.803355440779853,2.97,2350.0,4.02
31.0,Male,64.76,1.7,2293.2,25.281205823666664,2.99,1800.0,4.98
22.06,Male,45.86,1.77,924.84,16.053350469254326,4.01,1428.0,3.05
53.66,Male,67.88,1.54,642.98,29.545009125140545,4.0,1961.0,2.99
26.81,Female,80.54,1.61,1357.2,28.10032769179972,1.97,2215.0,4.0
39.56,Male,58.48,1.56,402.6,25.18159229212772,2.99,1537.0,2.02
18.29,Male,56.95,1.74,921.6,21.061710115144265,2.02,1533.0,3.04
39.3,Female,59.53,1.84,1458.0,18.9131293756519,2.0,1647.0,4.03
37.07,Female,70.11,1.77,1211.1,23.85320861576745,3.0,1855.0,1.98
25.51,Male,64.77,1.5,2005.66,27.1297607830803,3.01,2077.0,5.0
32.96,Male,106.8,1.59,1833.27,35.0,3.0,2615.0,3.98
36.43,Female,123.1,1.69,1717.43,35.0,3.0,3232.0,4.0
54.48,Male,66.49,1.74,823.5,24.932980724323524,1.99,1859.0,1.99
49.84,Male,69.88,1.67,792.72,27.56954956221349,2.0,1837.0,1.98
37.94,Female,68.98,1.92,1248.0,23.461336809718063,2.02,1997.0,4.01
34.83,Female,55.58,1.56,1327.02,25.98257437854404,2.02,1820.0,5.03
28.01,Female,121.84,1.94,742.22,33.11776311867752,3.98,3286.0,4.02
30.68,Male,63.87,1.8,388.69,23.691537056002804,1.99,1639.0,1.99
33.48,Male,65.31,1.62,534.11,25.035636065241903,3.0,1752.0,1.97
26.15,Male,70.86,1.66,792.0,26.436652779071853,4.01,1812.0,3.0
25.33,Male,64.94,1.71,1118.7,24.080176319931542,3.0,1874.0,3.02
44.82,Male,80.02,1.76,2416.7,24.91216095186182,2.98,2302.0,4.02
21.76,Male,43.2,1.56,1925.59,20.64863975920157,3.0,1335.0,3.03
30.07,Female,79.67,1.62,1346.62,29.612151048807988,2.0,2299.0,4.04
27.98,Female,84.45,1.79,1459.22,26.655836212195187,2.01,2369.0,3.97
52.87,Male,57.11,1.79,1185.6,18.83848724838648,3.01,1717.0,5.01
21.01,Male,80.38,1.9,2588.3,21.007316366131565,3.01,2226.0,3.98
40.35,Female,61.71,1.79,2845.7,19.29801704956165,1.98,1734.0,5.02
31.33,Male,49.33,1.62,689.7,21.986617696146062,2.01,1355.0,1.98
52.0,Female,72.4,1.94,1401.6,23.335421683135788,2.99,1830.0,3.01
21.69,Male,62.01,1.84,448.39,25.508162432494405,3.0,1723.0,2.98
31.9,Female,108.81,1.8,1259.59,31.957941026775863,4.01,2870.0,2.99
41.56,Male,76.53,1.97,1245.1,23.054460211245832,4.01,2039.0,3.04
30.36,Male,62.27,1.66,1101.6,24.67001611169728,2.98,1963.0,3.99
42.07,Female,72.32,1.69,1165.43,27.3988454770795,3.01,1926.0,3.03
28.87,Male,94.9,1.86,429.0,27.176953174636555,3.01,2477.0,2.0
25.24,Female,76.19,1.96,449.62,22.3193306742528,1.99,2078.0,3.01
31.1,Male,61.3,1.77,2461.49,23.216860167885173,3.99,1809.0,4.03
43.08,Female,70.41,1.66,652.81,27.02467646328852,3.02,1777.0,2.02
48.8,Female,68.52,1.52,1052.95,32.554986229491035,3.01,1623.0,3.98
18.0,Male,125.98,1.67,1042.26,35.0,3.01,3568.0,2.98
37.94,Female,76.49,1.58,650.02,32.99150965294496,4.01,1954.0,2.02
18.22,Male,114.6,1.97,1029.6,30.5557517466819,3.03,3062.0,2.98
22.99,Female,78.54,1.73,1578.11,27.414468293066903,3.0,2087.0,4.01
36.22,Female,59.16,1.75,980.99,22.5914126897308,2.03,1561.0,3.0
18.03,Female,92.61,1.74,1240.8,32.30705126271413,3.01,2263.0,2.03
46.95,Male,86.83,1.99,2316.6,26.928695540290555,2.99,2461.0,3.97
42.96,Male,70.25,1.66,871.2,24.60444974886484,2.99,1895.0,2.01
45.09,Female,93.01,1.91,1113.33,27.914190248881177,2.99,2482.0,3.01
58.98,Male,60.84,1.73,1113.33,20.48725498022963,4.01,1736.0,3.01
30.86,Male,64.08,1.7,2817.1,23.937153752234963,3.03,1853.0,4.99
42.22,Male,42.8,1.74,1041.39,19.86440331128848,2.02,1098.0,2.97
38.36,Female,40.83,1.79,751.56,14.60500504526692,2.0,1179.0,2.0
54.89,Male,51.66,1.68,669.41,22.656569716379312,2.01,1354.0,2.99
53.05,Male,82.66,1.61,2197.91,31.12287653306138,3.01,2097.0,5.0
51.15,Female,58.33,1.65,1317.6,22.927716956801746,3.04,1845.0,3.02
26.48,Female,71.32,1.97,907.5,21.07984809761496,2.99,2024.0,3.05
29.18,Male,86.91,1.65,1943.69,32.97647905234199,2.99,2607.0,4.02
55.34,Male,87.84,1.88,1144.3,28.47142946051711,3.02,2229.0,4.02
45.98,Female,74.78,1.53,928.8,33.83550366802362,3.0,2247.0,4.0
58.66,Male,122.92,1.89,435.2,34.91695110419646,2.02,3192.0,2.99
54.24,Male,85.59,1.93,1363.95,26.9968958170404,2.0,2456.0,5.0
56.23,Female,57.67,1.68,1231.45,24.609932207823537,2.01,1753.0,4.99
53.81,Female,116.99,1.62,1133.06,35.0,3.0,3216.0,3.99
19.9,Male,75.17,1.75,951.19,22.12044166430617,3.0,1930.0,3.01
45.55,Female,45.01,1.77,1606.52,17.794999032311136,3.0,1422.0,3.01
57.93,Male,45.49,1.67,920.06,17.6458717068245,1.99,1234.0,4.04
30.84,Female,43.08,1.76,1766.6,15.001903409661962,3.0,1135.0,3.0
30.65,Male,48.41,1.51,1463.87,28.169818121497315,3.0,1418.0,2.03
57.03,Female,82.54,1.65,1826.6,29.53761864288945,3.01,2242.0,4.0
27.17,Male,89.25,1.64,2126.12,32.94657253377653,2.01,2532.0,3.99
24.94,Male,81.79,1.95,2269.8,23.7748074400768,3.0,2343.0,4.02
40.98,Male,79.3,1.72,1091.71,25.633992169234304,4.0,2264.0,4.01
51.42,Female,74.84,1.55,469.03,31.32708828534729,3.0,2286.0,1.99
18.66,Male,88.88,1.77,1080.9,28.278484476476496,3.01,2403.0,3.98
37.06,Female,56.21,1.57,962.92,26.64291579681231,2.0,1497.0,1.98
56.25,Male,50.29,1.7,1136.23,20.4250710204902,3.01,1413.0,2.0
24.23,Male,67.91,1.56,1522.8,28.251585808924155,2.01,1990.0,3.01
55.86,Male,125.41,1.8,1199.0,35.0,2.0,3315.0,3.97
42.2,Male,62.6,1.98,1533.6,19.963110817116245,2.99,1760.0,3.98
43.49,Male,53.81,1.72,987.98,20.1482107928206,3.0,1557.0,3.98
25.74,Female,74.09,1.66,613.8,29.618227154877832,2.99,2035.0,1.98
39.75,Female,51.84,1.61,783.91,24.734112962999017,2.02,1208.0,2.01
20.11,Female,75.58,1.62,1779.03,30.367735992249592,2.0,2009.0,3.99
23.38,Male,87.23,1.91,2686.33,24.793443435899714,1.98,2318.0,4.98
54.13,Female,125.24,1.94,1795.2,35.0,2.01,3363.0,3.02
49.28,Male,106.67,1.64,1584.0,35.0,3.0,2679.0,2.99
25.07,Female,65.19,1.77,792.0,27.15581062111726,4.0,1808.0,3.02
46.92,Female,72.94,1.8,1630.53,26.26065649637313,3.0,1976.0,3.0
43.07,Male,127.06,1.69,827.31,35.0,3.99,3570.0,3.02
44.85,Female,59.33,1.51,821.48,25.25137639300863,3.0,1730.0,4.01
21.95,Female,87.43,1.9,1477.44,25.797894422977443,3.0,2357.0,5.02
40.46,Male,94.7,2.0,1443.83,24.685655348305986,2.98,2464.0,3.03
42.66,Female,43.08,1.66,884.91,15.87213631598888,2.98,1134.0,1.98
22.83,Female,68.24,1.61,1330.22,28.79377224196431,2.98,1735.0,1.98
45.17,Female,57.81,1.7,941.36,27.07328866951661,1.98,1484.0,3.02
45.03,Male,51.03,1.65,1742.4,19.4826173077536,3.0,1200.0,2.01
55.97,Female,44.73,1.73,1014.55,19.016166872314955,2.99,1331.0,3.02
43.1,Male,41.83,1.65,1275.74,18.91791426926696,3.0,1221.0,3.0
19.49,Female,72.02,1.94,843.1,18.29371804368548,3.0,1823.0,2.97
41.11,Male,64.47,1.71,1582.68,24.92326556881698,2.01,1620.0,2.99
24.21,Male,50.97,1.67,1182.57,23.55101933399653,2.0,1494.0,3.02
58.95,Female,123.4,1.88,936.78,34.132672585224235,3.02,3353.0,3.99
39.35,Female,51.3,1.82,800.07,20.424204851455265,4.0,1453.0,3.01
46.9,Male,49.62,1.69,1078.2,18.48174826356848,2.01,1461.0,3.0
58.0,Female,74.67,1.75,985.6,26.15899945740093,4.01,1810.0,2.01
35.02,Male,126.65,1.62,734.4,35.0,3.97,3481.0,3.99
58.34,Female,65.18,1.63,1466.42,29.26811903245024,3.0,1904.0,2.98
26.2,Female,126.96,1.73,1598.65,35.0,3.0,3326.0,2.99
32.05,Female,85.09,1.64,1837.97,32.62814637112824,2.99,2464.0,4.0
51.13,Male,63.78,1.8,1027.2,22.29969268112477,2.0,1906.0,3.98
41.05,Female,62.0,1.79,2864.4,23.20563314861847,1.99,1899.0,5.01
53.16,Female,64.45,1.55,1379.54,25.645740448453584,2.01,1752.0,4.0
18.0,Male,57.42,1.75,1382.4,22.93868973778332,2.01,1588.0,2.98
45.92,Male,63.48,1.54,1254.83,28.398508709349112,2.0,1750.0,4.01
41.05,Male,94.54,2.0,1028.66,26.404585684169284,2.99,2555.0,3.0
45.11,Female,58.52,1.72,1417.16,22.27621739214485,2.0,1578.0,4.0
54.66,Female,84.31,1.86,1803.19,27.051496324681697,2.01,2503.0,4.98
42.78,Female,108.41,1.73,876.2,35.0,1.99,2681.0,2.01
51.43,Female,45.33,1.63,777.6,20.63409658711743,4.0,1258.0,3.96
23.2,Male,115.28,1.6,1938.78,35.0,3.02,3017.0,4.02
54.97,Male,128.11,1.68,813.6,35.0,3.0,3410.0,4.0
27.53,Female,71.33,1.96,743.85,24.928190560216656,3.02,1854.0,2.98
40.88,Female,78.98,1.72,958.4,28.13575695914689,4.0,2113.0,3.98
28.93,Male,54.48,1.52,969.32,25.766449065138136,3.01,1550.0,2.98
33.15,Female,102.7,1.75,1356.98,33.084791813347586,3.01,2803.0,2.98
47.75,Female,62.57,1.58,2845.7,25.43816846614088,4.02,1882.0,4.01
21.09,Male,50.44,1.71,1413.58,21.577216845353224,2.0,1468.0,3.01
23.15,Female,81.16,1.81,1614.48,29.20154740963892,2.98,2220.0,4.01
53.23,Male,115.61,1.92,1470.02,31.88845673605176,2.01,2973.0,4.0
20.23,Female,65.97,1.52,734.4,29.96725538980589,3.0,1646.0,3.99
56.22,Female,39.89,1.8,1635.44,15.966844802575626,4.0,1297.0,4.05
31.9,Male,61.63,1.58,1454.15,28.865621882299333,2.0,1788.0,4.99
51.83,Female,70.0,1.69,1634.98,25.570729973871863,3.01,1945.0,2.99
40.93,Female,71.53,1.96,438.8,22.84217653826156,1.99,2064.0,1.99
47.93,Male,128.66,1.61,1007.16,35.0,2.98,3514.0,4.01
54.56,Male,64.25,1.86,1793.7,22.031719017872764,2.99,1881.0,4.01
28.97,Male,54.78,1.52,1789.17,26.596111499018537,3.0,1795.0,3.02
59.14,Female,61.41,1.73,1370.51,21.594208949116503,4.0,1694.0,3.03
59.14,Female,85.97,1.67,2860.0,31.570430784262133,2.02,2454.0,5.01
33.89,Female,66.22,1.69,990.4,25.21490295106154,2.99,1810.0,2.99
45.95,Male,59.67,1.68,850.31,23.43492820386154,2.0,1723.0,3.98
23.48,Female,42.14,1.58,553.39,19.538159688519134,3.0,1097.0,3.02
33.04,Male,78.01,1.68,1704.22,27.65992890417052,3.01,2084.0,2.99
20.03,Female,83.24,1.8,687.65,28.12756177997205,3.0,2267.0,2.0
56.69,Female,129.59,1.95,880.8,34.81464708248263,3.98,3425.0,2.0
34.88,Female,85.35,1.85,1848.35,27.611441605944503,2.98,2437.0,4.99
54.76,Male,85.15,1.79,1296.0,29.645664195212333,2.99,2257.0,2.98
19.0,Male,87.71,1.78,858.78,33.80625901876999,2.01,2293.0,2.0
27.42,Female,58.25,2.0,1414.8,17.99056759621994,3.0,1691.0,4.02
51.02,Male,102.63,1.77,1066.74,33.22122166348691,4.03,2734.0,1.98
25.7,Female,76.74,1.79,1273.34,26.607034510717,2.0,2076.0,2.99
27.79,Female,66.66,1.68,602.25,24.05559738293064,3.01,1876.0,3.01
49.04,Male,83.67,1.87,930.35,24.79805806548812,3.99,2375.0,4.03
45.17,Male,51.41,1.65,1284.8,22.146545694459043,2.99,1326.0,2.0
38.29,Female,45.96,1.74,741.6,18.045036931790133,2.99,1262.0,4.01
